Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,day,acq_time_str,hours,minutes,season,region_cluster,cluster_fire_count,monthly_cluster_fire_count,brightness_diff,high_risk,frp_category
292216,16.7154,81.6494,320.9,1.3,1.1,2020-05-26,527,0,MODIS,57,6.03,298.3,11.9,1,0,2020,5,26,527,5,27,2,13,47964,4838,22.59999999999997,0,Medium
335040,18.2222,83.7386,316.4,1.0,1.0,2021-02-17,507,0,MODIS,61,6.03,302.9,5.3,1,0,2021,2,17,507,5,7,1,1,73921,9366,13.5,0,Low
740986,31.0242,74.8156,331.6,1.5,1.2,2025-05-15,939,1,MODIS,58,61.03,313.5,13.7,1,0,2025,5,15,939,9,39,2,0,167610,31628,18.100000000000023,0,Medium
159382,30.8048,75.683,326.7,1.9,1.3,2018-11-05,747,1,MODIS,83,6.03,297.6,49.4,1,0,2018,11,5,747,7,47,4,0,167610,73042,29.09999999999997,1,High
409228,31.5002,75.5127,315.4,1.5,1.2,2021-10-19,753,1,MODIS,67,6.03,301.5,11.0,1,0,2021,10,19,753,7,53,4,0,167610,39610,13.899999999999975,0,Medium
400315,24.4796,85.0689,354.2,1.0,1.0,2021-04-28,739,1,MODIS,95,6.03,326.4,43.5,1,0,2021,4,28,739,7,39,2,12,49232,12010,27.80000000000001,1,High
78294,25.7727,80.8824,308.0,1.1,1.1,2017-12-04,746,1,MODIS,53,6.2,296.1,4.9,1,0,2017,12,4,746,7,46,1,7,41741,2618,11.899999999999975,0,Low
57997,20.3615,85.3075,322.5,3.0,1.7,2017-06-17,707,1,MODIS,0,6.2,295.0,51.4,1,0,2017,6,17,707,7,7,3,1,73921,1828,27.5,0,High
607690,26.7513,94.6972,315.0,1.1,1.0,2024-02-28,720,1,MODIS,70,61.03,297.4,9.3,1,0,2024,2,28,720,7,20,1,11,41370,5791,17.600000000000023,0,Low
746393,30.3819,75.2654,311.0,1.2,1.1,2025-10-27,949,1,MODIS,55,61.03,300.1,6.0,1,0,2025,10,27,949,9,49,4,0,167610,39610,10.899999999999975,0,Low
581841,30.9792,74.5863,309.6,2.6,1.6,2023-11-04,911,1,MODIS,28,61.03,294.5,15.2,1,0,2023,11,4,911,9,11,4,0,167610,73042,15.100000000000025,0,Medium
738841,26.4417,78.2425,326.7,2.2,1.4,2025-05-09,455,0,MODIS,72,61.03,299.8,24.1,1,0,2025,5,9,455,4,55,2,4,76528,7507,26.899999999999977,0,Medium
755082,27.2913,83.6733,316.7,1.0,1.0,2025-11-23,907,1,MODIS,75,61.03,296.7,10.9,1,0,2025,11,23,907,9,7,4,7,41741,5012,20.0,0,Medium
337844,21.5721,83.4673,321.5,1.1,1.0,2021-02-26,500,0,MODIS,65,6.03,307.8,8.7,1,0,2021,2,26,500,5,0,1,1,73921,9366,13.699999999999989,0,Low
53682,22.3979,80.1335,341.6,1.0,1.0,2017-05-08,757,1,MODIS,82,6.2,321.7,16.3,1,0,2017,5,8,757,7,57,2,5,47348,4086,19.900000000000038,0,Medium
337800,24.2053,92.7966,309.8,2.1,1.4,2021-02-26,459,0,MODIS,59,6.03,294.1,20.9,1,0,2021,2,26,459,4,59,1,2,57778,3915,15.699999999999989,0,Medium
529294,23.6856,86.3984,309.9,1.6,1.2,2023-02-16,420,0,MODIS,44,61.03,297.5,9.1,1,2,2023,2,16,420,4,20,1,12,49232,3888,12.399999999999975,0,Low
39521,19.4774,80.0616,307.3,1.3,1.1,2017-04-12,1644,0,MODIS,68,6.2,296.8,7.9,0,0,2017,4,12,1644,16,44,2,13,47964,11656,10.5,0,Low
203687,10.3725,77.3224,341.3,1.2,1.1,2019-04-06,831,1,MODIS,84,6.03,314.1,35.9,1,0,2019,4,6,831,8,31,2,6,13460,1606,27.19999999999999,1,High
601084,28.1641,80.5381,316.5,1.6,1.2,2024-01-29,800,1,MODIS,77,61.03,292.5,27.2,1,0,2024,1,29,800,8,0,1,7,41741,2018,24.0,0,Medium
28679,28.218,80.3707,329.9,1.3,1.1,2017-04-01,741,1,MODIS,76,6.2,310.3,23.1,1,0,2017,4,1,741,7,41,2,7,41741,15320,19.59999999999997,0,Medium
511383,17.9251,78.3141,316.5,1.2,1.1,2022-11-27,807,1,MODIS,58,6.03,304.1,7.3,1,0,2022,11,27,807,8,7,4,9,27481,2693,12.399999999999975,0,Low
523596,19.364,82.6475,327.0,1.0,1.0,2023-01-31,451,0,MODIS,82,61.03,300.7,19.1,1,0,2023,1,31,451,4,51,1,13,47964,1969,26.30000000000001,0,Medium
183310,12.5326,78.8197,323.1,1.3,1.1,2019-02-24,534,0,MODIS,60,6.03,306.6,14.9,1,0,2019,2,24,534,5,34,1,6,13460,3893,16.5,0,Medium
646431,23.6843,86.3951,308.3,1.7,1.3,2024-05-24,2058,1,MODIS,71,61.03,294.1,11.8,0,2,2024,5,24,2058,20,58,2,12,49232,3184,14.199999999999989,0,Medium
345015,25.4304,77.8584,321.2,1.3,1.1,2021-03-06,548,0,MODIS,62,6.03,310.2,9.9,1,0,2021,3,6,548,5,48,2,4,76528,13167,11.0,0,Low
252219,23.7973,86.3509,300.1,1.0,1.0,2020-02-02,1633,0,MODIS,11,6.03,288.3,5.7,0,2,2020,2,2,1633,16,33,1,12,49232,3888,11.800000000000011,0,Low
97766,15.4136,74.8724,323.8,1.3,1.1,2018-03-02,527,0,MODIS,49,6.03,310.7,8.1,1,0,2018,3,2,527,5,27,2,3,38436,7918,13.100000000000025,0,Low
650315,31.0636,75.307,319.2,1.1,1.1,2024-07-09,901,1,MODIS,38,61.03,299.5,6.8,1,0,2024,7,9,901,9,1,3,0,167610,474,19.69999999999999,0,Low
532120,13.1155,77.717,325.6,1.3,1.1,2023-02-23,814,1,MODIS,68,61.03,309.9,16.0,1,0,2023,2,23,814,8,14,1,14,36148,10539,15.700000000000044,0,Medium
123337,29.5089,79.0397,305.7,1.0,1.0,2018-03-28,1700,0,MODIS,65,6.03,294.1,6.4,0,0,2018,3,28,1700,17,0,2,7,41741,3895,11.599999999999966,0,Low
88108,18.6749,78.6503,317.8,1.3,1.1,2018-01-31,514,0,MODIS,61,6.03,305.7,8.9,1,0,2018,1,31,514,5,14,1,9,27481,3684,12.100000000000025,0,Low
126673,14.7985,75.8383,332.8,1.0,1.0,2018-04-01,540,0,MODIS,74,6.03,314.2,13.7,1,0,2018,4,1,540,5,40,2,14,36148,3614,18.600000000000023,0,Medium
490367,25.6298,78.4482,336.6,1.8,1.3,2022-05-19,545,0,MODIS,73,6.03,317.7,33.8,1,0,2022,5,19,545,5,45,2,4,76528,7507,18.900000000000038,0,High
78761,16.4416,80.7148,327.5,1.0,1.0,2017-12-09,801,1,MODIS,79,6.2,305.3,15.7,1,0,2017,12,9,801,8,1,1,13,47964,2559,22.19999999999999,0,Medium
277672,22.8166,75.3614,338.4,1.2,1.1,2020-04-12,810,1,MODIS,74,6.03,318.4,18.0,1,0,2020,4,12,810,8,10,2,4,76528,39620,20.0,0,Medium
390316,27.1067,82.9159,370.3,1.0,1.0,2021-04-10,752,1,MODIS,100,6.03,321.0,100.5,1,0,2021,4,10,752,7,52,2,7,41741,15320,49.30000000000001,1,Extreme
715229,22.5407,73.9767,328.8,1.0,1.0,2025-03-30,447,0,MODIS,75,61.03,310.3,13.7,1,0,2025,3,30,447,4,47,2,10,21095,5604,18.5,0,Medium
686575,21.6307,78.9249,302.1,1.2,1.1,2025-02-26,2141,1,MODIS,47,61.03,289.3,7.9,0,0,2025,2,26,2141,21,41,1,5,47348,2034,12.800000000000011,0,Low
53149,31.6526,74.6369,332.8,1.1,1.1,2017-05-07,541,0,MODIS,69,6.2,314.6,10.9,1,0,2017,5,7,541,5,41,2,0,167610,31628,18.19999999999999,0,Medium
769068,21.758,83.1616,317.5,1.1,1.0,2026-01-16,915,1,MODIS,61,61.03,303.8,9.6,1,0,2026,1,16,915,9,15,1,1,73921,10736,13.699999999999989,0,Low
694370,25.0052,93.1735,322.0,2.3,1.5,2025-03-10,736,1,MODIS,78,61.03,295.4,51.7,1,0,2025,3,10,736,7,36,2,2,57778,42248,26.600000000000023,0,High
185446,17.2439,81.1755,323.5,1.0,1.0,2019-03-07,515,0,MODIS,71,6.03,301.9,13.1,1,0,2019,3,7,515,5,15,2,13,47964,18871,21.600000000000023,0,Medium
360357,25.588,93.0549,328.5,2.3,1.5,2021-03-21,638,1,MODIS,82,6.03,302.6,62.9,1,0,2021,3,21,638,6,38,2,8,33148,19990,25.899999999999977,1,Extreme
707530,22.6825,76.593,323.9,1.2,1.1,2025-03-25,445,0,MODIS,64,61.03,313.0,7.7,1,0,2025,3,25,445,4,45,2,4,76528,13167,10.899999999999975,0,Low
752220,21.9226,83.3525,311.8,1.2,1.1,2025-11-15,337,0,MODIS,71,61.03,298.6,10.2,1,2,2025,11,15,337,3,37,4,1,73921,2885,13.199999999999989,0,Medium
46793,22.293,79.9829,315.1,1.1,1.1,2017-04-20,2019,1,MODIS,75,6.2,298.7,12.1,0,0,2017,4,20,2019,20,19,2,5,47348,16741,16.400000000000034,0,Medium
706733,28.3057,74.9518,376.0,1.4,1.2,2025-03-23,933,1,MODIS,100,61.03,317.7,199.1,1,2,2025,3,23,933,9,33,2,0,167610,2014,58.30000000000001,1,Extreme
464606,21.7011,76.5803,334.6,1.0,1.0,2022-03-27,529,0,MODIS,71,6.03,320.4,11.6,1,0,2022,3,27,529,5,29,2,4,76528,13167,14.200000000000044,0,Medium
167052,30.4643,75.2571,326.7,1.0,1.0,2018-11-17,811,1,MODIS,80,6.03,294.0,19.4,1,0,2018,11,17,811,8,11,4,0,167610,73042,32.69999999999999,0,Medium
353640,19.152,79.086,304.7,2.7,1.6,2021-03-14,1732,0,MODIS,56,6.03,294.5,21.8,0,0,2021,3,14,1732,17,32,2,9,27481,7575,10.199999999999989,0,Medium
125782,22.7395,81.1641,337.4,1.1,1.0,2018-03-31,804,1,MODIS,75,6.03,320.0,18.2,1,0,2018,3,31,804,8,4,2,5,47348,12422,17.399999999999977,0,Medium
157628,30.289,73.9909,323.5,1.1,1.0,2018-11-01,812,1,MODIS,75,6.03,300.3,17.0,1,0,2018,11,1,812,8,12,4,0,167610,73042,23.19999999999999,0,Medium
619953,22.3821,77.3466,311.0,1.0,1.0,2024-03-26,1629,0,MODIS,80,61.03,293.6,8.7,0,0,2024,3,26,1629,16,29,2,4,76528,13167,17.399999999999977,0,Low
354620,24.0778,92.3627,313.5,1.0,1.0,2021-03-15,714,1,MODIS,28,6.03,300.7,4.6,1,0,2021,3,15,714,7,14,2,2,57778,42248,12.800000000000011,0,Low
46802,19.5597,80.8775,311.7,1.0,1.0,2017-04-20,2019,1,MODIS,81,6.2,298.6,7.5,0,0,2017,4,20,2019,20,19,2,13,47964,11656,13.099999999999966,0,Low
205249,22.4284,77.5679,311.6,1.6,1.2,2019-04-10,2019,1,MODIS,83,6.03,295.8,17.6,0,0,2019,4,10,2019,20,19,2,4,76528,39620,15.800000000000011,0,Medium
145277,32.9365,74.9046,307.9,1.3,1.1,2018-05-21,2041,1,MODIS,73,6.03,295.5,11.3,0,0,2018,5,21,2041,20,41,2,0,167610,31628,12.399999999999975,0,Medium
750719,26.4045,71.4117,319.4,1.6,1.3,2025-11-11,937,1,MODIS,59,61.03,306.3,14.6,1,0,2025,11,11,937,9,37,4,10,21095,1837,13.099999999999966,0,Medium
750724,27.9452,79.8917,309.5,1.3,1.1,2025-11-11,937,1,MODIS,60,61.03,298.9,7.8,1,0,2025,11,11,937,9,37,4,7,41741,5012,10.600000000000025,0,Low
176859,14.2534,75.7816,301.9,1.1,1.0,2019-01-18,2033,1,MODIS,45,6.03,288.6,7.3,0,0,2019,1,18,2033,20,33,1,14,36148,3490,13.299999999999956,0,Low
300695,30.4466,76.3538,332.2,1.1,1.0,2020-10-28,818,1,MODIS,84,6.03,303.5,25.6,1,0,2020,10,28,818,8,18,4,0,167610,39610,28.69999999999999,1,Medium
568647,31.9557,75.4796,323.4,1.9,1.3,2023-05-08,759,1,MODIS,69,61.03,304.9,20.6,1,0,2023,5,8,759,7,59,2,0,167610,31628,18.5,0,Medium
5430,27.8198,96.2529,311.6,1.3,1.1,2017-02-06,638,1,MODIS,66,6.2,300.4,6.9,1,0,2017,2,6,638,6,38,1,11,41370,5791,11.200000000000044,0,Low
470604,22.5772,78.7461,331.6,1.0,1.0,2022-04-05,522,0,MODIS,63,6.03,319.1,8.9,1,0,2022,4,5,522,5,22,2,5,47348,16741,12.5,0,Low
449056,18.5138,80.5588,326.9,1.0,1.0,2022-03-10,801,1,MODIS,66,6.03,306.4,10.9,1,0,2022,3,10,801,8,1,2,13,47964,18871,20.5,0,Medium
15971,20.7899,85.2691,306.1,1.0,1.0,2017-03-05,2007,1,MODIS,67,6.2,294.7,5.6,0,2,2017,3,5,2007,20,7,2,1,73921,19544,11.400000000000034,0,Low
240195,29.8664,75.646,326.9,1.0,1.0,2019-11-04,811,1,MODIS,71,6.03,301.9,15.8,1,0,2019,11,4,811,8,11,4,0,167610,73042,25.0,0,Medium
617375,19.5264,73.115,303.6,2.8,1.6,2024-03-16,1616,0,MODIS,56,61.03,293.0,22.1,0,0,2024,3,16,1616,16,16,2,3,38436,7918,10.600000000000025,0,Medium
9543,23.1941,79.2354,333.4,1.1,1.0,2017-02-20,519,0,MODIS,84,6.2,306.5,25.8,1,0,2017,2,20,519,5,19,1,5,47348,2034,26.899999999999977,1,Medium
210999,26.9766,83.5238,327.9,1.0,1.0,2019-04-23,740,1,MODIS,37,6.03,305.2,11.0,1,0,2019,4,23,740,7,40,2,7,41741,15320,22.69999999999999,0,Medium
422142,31.5065,74.7066,336.8,1.0,1.0,2021-11-09,812,1,MODIS,88,6.03,302.9,31.8,1,2,2021,11,9,812,8,12,4,0,167610,73042,33.900000000000034,1,High
64378,30.7657,76.3065,310.8,1.7,1.3,2017-10-26,606,0,MODIS,60,6.2,299.2,9.3,1,0,2017,10,26,606,6,6,4,0,167610,39610,11.600000000000025,0,Low
206172,22.7908,78.0941,336.6,1.0,1.0,2019-04-13,532,0,MODIS,31,6.03,311.7,15.5,1,0,2019,4,13,532,5,32,2,4,76528,39620,24.900000000000038,0,Medium
374337,17.7016,81.6617,331.7,1.2,1.1,2021-03-30,808,1,MODIS,75,6.03,305.3,26.4,1,0,2021,3,30,808,8,8,2,13,47964,18871,26.399999999999977,0,Medium
132568,26.3288,83.4944,330.5,1.1,1.0,2018-04-18,753,1,MODIS,62,6.03,315.8,10.2,1,0,2018,4,18,753,7,53,2,12,49232,12010,14.699999999999989,0,Medium
671188,26.3915,95.0163,309.2,1.6,1.2,2025-01-04,730,1,MODIS,56,61.03,296.0,14.8,1,0,2025,1,4,730,7,30,1,11,41370,4936,13.199999999999989,0,Medium
358583,18.8758,80.1941,322.7,1.0,1.0,2021-03-19,519,0,MODIS,69,6.03,303.2,8.9,1,0,2021,3,19,519,5,19,2,13,47964,18871,19.5,0,Low
496496,27.8682,77.4555,320.4,1.1,1.0,2022-10-26,821,1,MODIS,61,6.03,303.6,12.0,1,0,2022,10,26,821,8,21,4,0,167610,39610,16.799999999999955,0,Medium
543944,19.6154,83.41,341.7,1.0,1.0,2023-03-11,805,1,MODIS,89,61.03,301.7,41.2,1,0,2023,3,11,805,8,5,2,1,73921,19544,40.0,1,High
295178,31.2041,74.8361,321.3,1.0,1.0,2020-10-12,818,1,MODIS,66,6.03,305.9,9.6,1,0,2020,10,12,818,8,18,4,0,167610,39610,15.400000000000034,0,Low
726565,24.4537,79.1769,333.5,1.0,1.0,2025-04-14,908,1,MODIS,72,61.03,316.0,12.4,1,0,2025,4,14,908,9,8,2,5,47348,16741,17.5,0,Medium
39806,24.2345,93.5078,317.0,1.8,1.3,2017-04-13,454,0,MODIS,68,6.2,298.4,24.8,1,0,2017,4,13,454,4,54,2,2,57778,10542,18.600000000000023,0,Medium
177183,28.8953,78.0635,321.5,1.1,1.0,2019-01-20,811,1,MODIS,80,6.03,286.4,20.6,1,0,2019,1,20,811,8,11,1,7,41741,2018,35.10000000000002,0,Medium
494658,24.4158,93.6736,307.8,1.1,1.0,2022-10-15,703,1,MODIS,36,6.03,295.7,5.1,1,0,2022,10,15,703,7,3,4,2,57778,20,12.100000000000025,0,Low
434391,23.5652,87.2364,312.6,1.2,1.1,2021-12-16,1609,0,MODIS,85,6.03,286.3,18.3,0,2,2021,12,16,1609,16,9,1,12,49232,8420,26.30000000000001,0,Medium
455827,23.4485,69.5892,338.9,1.6,1.3,2022-03-16,904,1,MODIS,80,6.03,322.5,36.6,1,0,2022,3,16,904,9,4,2,10,21095,5604,16.399999999999977,0,High
758780,28.3714,77.9816,310.2,1.4,1.2,2025-12-06,915,1,MODIS,69,61.03,294.9,13.4,1,0,2025,12,6,915,9,15,1,7,41741,2618,15.300000000000011,0,Medium
121689,21.667,78.6741,333.0,1.1,1.1,2018-03-27,520,0,MODIS,64,6.03,319.4,14.4,1,0,2018,3,27,520,5,20,2,5,47348,12422,13.600000000000025,0,Medium
500831,30.8475,74.4863,314.1,1.0,1.0,2022-11-02,825,1,MODIS,48,6.03,299.9,5.7,1,0,2022,11,2,825,8,25,4,0,167610,73042,14.200000000000044,0,Low
518470,15.8809,75.5564,306.4,1.1,1.1,2023-01-04,1651,0,MODIS,68,61.03,289.2,9.1,0,0,2023,1,4,1651,16,51,1,3,38436,8477,17.19999999999999,0,Low
221481,24.8952,81.2662,338.1,1.1,1.0,2019-05-10,513,0,MODIS,71,6.03,321.0,13.6,1,0,2019,5,10,513,5,13,2,5,47348,4086,17.100000000000023,0,Medium
346628,23.5418,92.6097,319.4,4.6,2.0,2021-03-07,625,1,MODIS,76,6.03,295.1,129.0,1,0,2021,3,7,625,6,25,2,2,57778,42248,24.299999999999955,0,Extreme
322652,31.1711,76.1542,307.5,1.4,1.2,2020-12-19,753,1,MODIS,66,6.03,291.2,11.0,1,0,2020,12,19,753,7,53,1,0,167610,3314,16.30000000000001,0,Medium
87570,25.2842,82.0941,324.2,1.0,1.0,2018-01-28,752,1,MODIS,0,6.03,299.8,17.7,1,0,2018,1,28,752,7,52,1,5,47348,1762,24.399999999999977,0,Medium
757698,25.7035,78.9004,311.3,2.2,1.4,2025-12-02,957,1,MODIS,19,61.03,296.9,16.2,1,0,2025,12,2,957,9,57,1,4,76528,1065,14.400000000000034,0,Medium
26596,23.9796,82.2566,333.7,1.0,1.0,2017-03-30,752,1,MODIS,69,6.2,318.4,12.9,1,0,2017,3,30,752,7,52,2,5,47348,12422,15.300000000000011,0,Medium
62963,29.7782,76.993,312.5,1.0,1.0,2017-10-22,805,1,MODIS,55,6.2,299.2,4.5,1,0,2017,10,22,805,8,5,4,0,167610,39610,13.300000000000011,0,Low
529956,21.925,83.3551,305.8,1.0,1.0,2023-02-16,2023,1,MODIS,66,61.03,293.8,7.5,0,2,2023,2,16,2023,20,23,1,1,73921,9366,12.0,0,Low
294522,31.8051,74.9838,321.8,1.1,1.1,2020-10-03,824,1,MODIS,70,6.03,307.5,10.3,1,0,2020,10,3,824,8,24,4,0,167610,39610,14.300000000000011,0,Medium
622512,18.4735,80.2641,328.4,1.1,1.0,2024-04-01,839,1,MODIS,59,61.03,309.6,8.9,1,0,2024,4,1,839,8,39,2,13,47964,11656,18.799999999999955,0,Low
701984,18.0908,81.5981,325.9,1.0,1.0,2025-03-17,852,1,MODIS,51,61.03,314.7,7.7,1,0,2025,3,17,852,8,52,2,13,47964,18871,11.199999999999989,0,Low
357538,23.1024,73.7055,330.0,1.3,1.1,2021-03-17,840,1,MODIS,69,6.03,315.4,14.2,1,0,2021,3,17,840,8,40,2,10,21095,5604,14.600000000000025,0,Medium
149200,23.7852,86.3953,310.9,1.4,1.2,2018-08-10,1948,1,MODIS,51,6.03,287.9,16.0,0,2,2018,8,10,1948,19,48,3,12,49232,611,23.0,0,Medium
524463,27.5296,93.7053,319.3,1.0,1.0,2023-02-03,715,1,MODIS,79,61.03,291.9,15.4,1,0,2023,2,3,715,7,15,1,11,41370,5791,27.400000000000038,0,Medium
313143,31.0073,75.1666,321.7,2.1,1.4,2020-11-09,842,1,MODIS,77,6.03,298.8,36.7,1,0,2020,11,9,842,8,42,4,0,167610,73042,22.899999999999977,0,High
299814,34.4353,74.8367,310.0,1.0,1.0,2020-10-27,559,0,MODIS,67,6.03,290.8,10.2,1,0,2020,10,27,559,5,59,4,0,167610,39610,19.19999999999999,0,Medium
74526,29.5907,74.3268,341.6,1.0,1.0,2017-11-21,817,1,MODIS,91,6.2,301.5,41.0,1,0,2017,11,21,817,8,17,4,0,167610,73042,40.10000000000002,1,High
439400,15.652,79.243,315.9,1.2,1.1,2022-01-31,526,0,MODIS,55,6.03,303.6,6.6,1,0,2022,1,31,526,5,26,1,14,36148,3490,12.299999999999956,0,Low
118047,18.9416,79.2888,327.0,1.2,1.1,2018-03-24,757,1,MODIS,44,6.03,313.8,9.4,1,0,2018,3,24,757,7,57,2,13,47964,18871,13.199999999999989,0,Low
3369,17.4548,77.6215,319.1,1.1,1.1,2017-01-24,539,0,MODIS,64,6.2,307.2,8.3,1,0,2017,1,24,539,5,39,1,9,27481,3684,11.900000000000034,0,Low
51025,23.4138,76.9954,333.6,1.2,1.1,2017-05-02,525,0,MODIS,65,6.2,316.5,12.3,1,0,2017,5,2,525,5,25,2,4,76528,7507,17.100000000000023,0,Medium
489627,33.154,74.3109,338.1,1.7,1.3,2022-05-14,842,1,MODIS,81,6.03,315.8,50.0,1,0,2022,5,14,842,8,42,2,0,167610,31628,22.30000000000001,1,High
578555,22.0475,83.7385,310.1,1.0,1.0,2023-10-27,2039,1,MODIS,79,61.03,292.7,10.9,0,0,2023,10,27,2039,20,39,4,1,73921,2278,17.400000000000034,0,Medium
459221,25.3137,92.9619,319.5,1.1,1.0,2022-03-20,701,1,MODIS,68,6.03,302.7,9.7,1,0,2022,3,20,701,7,1,2,8,33148,19990,16.80000000000001,0,Low
509502,30.4001,74.586,317.6,1.0,1.0,2022-11-18,820,1,MODIS,70,6.03,295.1,9.5,1,0,2022,11,18,820,8,20,4,0,167610,73042,22.5,0,Low
768479,19.0965,82.1673,314.6,1.1,1.1,2026-01-14,936,1,MODIS,66,61.03,301.1,8.2,1,2,2026,1,14,936,9,36,1,13,47964,1969,13.5,0,Low
685319,23.7332,85.0097,310.9,2.3,1.5,2025-02-24,336,0,MODIS,64,61.03,299.4,19.8,1,2,2025,2,24,336,3,36,1,12,49232,3888,11.5,0,Medium
162294,30.4682,76.3553,329.7,1.1,1.0,2018-11-08,818,1,MODIS,83,6.03,300.3,22.4,1,0,2018,11,8,818,8,18,4,0,167610,73042,29.399999999999977,1,Medium
635340,19.3656,83.1942,373.7,1.7,1.3,2024-04-25,842,1,MODIS,100,61.03,314.9,235.9,1,0,2024,4,25,842,8,42,2,1,73921,9197,58.80000000000001,1,Extreme
629918,23.5178,91.768,326.4,1.0,1.0,2024-04-14,745,1,MODIS,78,61.03,303.0,14.5,1,0,2024,4,14,745,7,45,2,2,57778,10542,23.399999999999977,0,Medium
121034,24.4755,79.6235,331.5,1.4,1.2,2018-03-26,746,1,MODIS,68,6.03,315.8,19.0,1,0,2018,3,26,746,7,46,2,5,47348,12422,15.699999999999989,0,Medium
115753,20.3552,80.1606,334.8,1.1,1.0,2018-03-22,809,1,MODIS,73,6.03,314.8,15.6,1,0,2018,3,22,809,8,9,2,13,47964,18871,20.0,0,Medium
262956,18.5824,80.5881,330.0,2.9,1.6,2020-03-19,551,0,MODIS,81,6.03,298.9,88.8,1,0,2020,3,19,551,5,51,2,13,47964,18871,31.100000000000023,1,Extreme
311469,25.6552,76.5915,322.1,1.3,1.1,2020-11-08,758,1,MODIS,33,6.03,307.7,12.9,1,0,2020,11,8,758,7,58,4,4,76528,9210,14.400000000000034,0,Medium
194882,22.5763,92.6116,328.9,3.8,1.8,2019-03-25,631,1,MODIS,79,6.03,303.6,140.8,1,0,2019,3,25,631,6,31,2,2,57778,42248,25.299999999999955,0,Extreme
257854,23.1691,92.7476,335.6,1.0,1.0,2020-03-12,714,1,MODIS,86,6.03,301.8,31.4,1,0,2020,3,12,714,7,14,2,2,57778,42248,33.80000000000001,1,High
595725,25.3373,83.3636,308.9,1.0,1.0,2023-12-27,810,1,MODIS,54,61.03,296.7,3.9,1,0,2023,12,27,810,8,10,1,12,49232,8420,12.199999999999989,0,Low
556149,23.0456,75.9529,333.5,1.0,1.0,2023-04-11,514,0,MODIS,71,61.03,316.8,11.1,1,0,2023,4,11,514,5,14,2,4,76528,39620,16.69999999999999,0,Medium
105230,24.1014,92.5037,326.0,1.1,1.0,2018-03-09,703,1,MODIS,79,6.03,301.8,20.9,1,0,2018,3,9,703,7,3,2,2,57778,42248,24.19999999999999,0,Medium
715990,18.867,80.106,347.7,1.1,1.0,2025-03-30,910,1,MODIS,92,61.03,311.3,43.0,1,0,2025,3,30,910,9,10,2,13,47964,18871,36.39999999999998,1,High
143248,23.7213,86.441,315.8,1.0,1.0,2018-05-12,1628,0,MODIS,91,6.03,296.6,10.5,0,2,2018,5,12,1628,16,28,2,12,49232,3184,19.19999999999999,0,Medium
352049,24.9637,94.0565,317.9,1.8,1.3,2021-03-13,726,1,MODIS,59,6.03,304.4,14.6,1,0,2021,3,13,726,7,26,2,11,41370,18499,13.5,0,Medium
402559,31.0456,75.1145,314.9,1.0,1.0,2021-05-02,2059,1,MODIS,90,6.03,291.3,14.0,0,0,2021,5,2,2059,20,59,2,0,167610,31628,23.59999999999997,0,Medium
82089,21.3464,75.6279,301.3,1.0,1.0,2017-12-28,2044,1,MODIS,40,6.2,286.3,6.2,0,0,2017,12,28,2044,20,44,1,9,27481,2370,15.0,0,Low
278125,22.4924,77.2233,338.0,1.1,1.1,2020-04-13,544,0,MODIS,72,6.03,319.7,19.8,1,0,2020,4,13,544,5,44,2,4,76528,39620,18.30000000000001,0,Medium
477919,29.788,75.5722,330.6,1.3,1.1,2022-04-24,551,0,MODIS,68,6.03,314.7,11.5,1,0,2022,4,24,551,5,51,2,0,167610,7906,15.900000000000034,0,Medium
455356,25.045,94.6162,324.8,1.8,1.3,2022-03-16,726,1,MODIS,63,6.03,295.8,40.9,1,0,2022,3,16,726,7,26,2,11,41370,18499,29.0,0,High
510607,21.7862,81.8742,309.6,1.0,1.0,2022-11-23,458,0,MODIS,42,6.03,298.5,4.6,1,0,2022,11,23,458,4,58,4,5,47348,5930,11.100000000000025,0,Low
354749,24.8939,93.3014,331.6,1.1,1.0,2021-03-15,714,1,MODIS,83,6.03,298.3,27.3,1,0,2021,3,15,714,7,14,2,2,57778,42248,33.30000000000001,1,Medium
622804,24.5035,79.4069,334.0,1.1,1.1,2024-04-01,841,1,MODIS,65,61.03,317.9,13.6,1,0,2024,4,1,841,8,41,2,5,47348,16741,16.100000000000023,0,Medium
95260,19.2462,74.031,323.9,1.0,1.0,2018-02-26,551,0,MODIS,53,6.03,311.3,8.6,1,0,2018,2,26,551,5,51,1,3,38436,8837,12.599999999999966,0,Low
429646,29.4642,76.7883,319.9,1.1,1.0,2021-11-16,818,1,MODIS,74,6.03,302.3,11.8,1,0,2021,11,16,818,8,18,4,0,167610,73042,17.599999999999966,0,Medium
645403,20.6933,81.5073,325.7,1.3,1.1,2024-05-19,421,0,MODIS,53,61.03,300.4,8.8,1,0,2024,5,19,421,4,21,2,13,47964,4838,25.30000000000001,0,Low
352718,25.7913,94.5039,328.7,2.0,1.4,2021-03-13,727,1,MODIS,82,6.03,298.9,63.0,1,0,2021,3,13,727,7,27,2,11,41370,18499,29.80000000000001,1,Extreme
457496,24.0361,93.9407,344.1,1.1,1.0,2022-03-18,713,1,MODIS,92,6.03,305.5,48.0,1,0,2022,3,18,713,7,13,2,2,57778,42248,38.60000000000002,1,High
